Description,Sentiment_Analysis,Polarity,Topic
türkiye’de ekonominin durumu dersek diyelim ülkenin covid19 sonrasi büyük dis finansmana ihtiyaci var yabanci yatirimcinin türkiye ilgili bes büyük risk algisini telafi etmeden makul kosullarda para bulmak corona sonrasi zor,-1,-0.9812138080596924,ekonomi 
mhp lideri bahçeliden chpye sert tepki bakan albayraktan devlet bahçeliye tesekkür mesaji türkiyede corona virüste son durum corona virüsle mücadelenin basindaki 2 isim kendini karantinaya aldi gündemin öne çikan basliklari tiklayin,-1,-0.7851240634918213,siyaset 
10 mayis bugün annelergünü anne anne adaylarinin ayrica aramizdan ayrilan annelerimizi unutmadan tek cümle iyi varsiniz annelerin anneler günü kutlu olsun anne anneler birmelek anneolmak anneadayi pazar türkiye corona covid19 tbt hamile,1,0.9688496589660645,saglik 
birçok ülkede koronavirüs tedbirleri kapsaminda merkezi sinavlar iptal edildi ertelendi türkiye’de yks sinavi tarihi öne alindi diger merkezi sinavlarin nasil yapilacagi hala tartisma konusu covid19 corona sinavtarihimedokunma yks,-1,-0.9924759268760681,saglik 
corona biter annelik bitmez coronaya degil annenize sarilin günaydin türkiye annelergunukutluolsun covid19,1,0.9743461608886719,saglik 
türkiye nasil bukadar corona yi idare etti dünya sasiriyormus chp var yillardir ugrasiyoruz,-1,-0.9967942237854004,siyaset 
köprüde uçan gezegen videoyu izleyin flying planet on bridge watch the video istanbuldahayat istanbuldayasam istanbul istanbuldabiryer istanbulbogazi corona nature sea bosporus bosporusbridge sunnyday sea deniz türkiye,1,0.9880638718605042,teknoloji 
drfahrettinkoca corona covid19 saglikkahramanlari saglikbakanligi konya türkiye evdekal hayatevesigar ereglidevlethastanesi saglik kahramanlarimiza tesekkür ederiz,0,0.5542856454849243,saglik 
silivri cezaevinde 42 tutukluda corona virüsü tespit edilmis türkiye’nin diger cezaevlerinden buna benzer haberler gelmekte allah muhafaza insanlar zor durumdalar insanlari cezaevlerinden çikarmayarak bir soykirim uygulanmaktadir koronasilivride aciltahliye,-1,-0.9892982244491577,dunya 
frtyldrm ekonomiden gram anlamiyorsunuz mizrak geri tepince acidi diyorsunuz senin savunduklarini denedik corona virüsü tayyip çikartti deyin rahat edin 65000 kisi türkiyeye gelmek istedi biraz düsün ekonomi gerileme var biliyoruz bel alti vurmayin,-1,-0.8355953693389893,ekonomi 
corona komplosunu hak ettik yunus 100 para sistemi olmayan parayla sömürülen bir dünya türkiye olmayan virüs polis dünyasini kurdurduk,-1,-0.9979588389396667,ekonomi 
birakip git türkiyeyi vicdansiz corona ramazanmanileri,-1,-0.9982566237449646,dunya 
türkiyede geçtigimiz gün itibariyle 43896 aktif corona hastasi bulunmaktaiyilesen sayisininvaka sayisindan fazla çikmasiyla beraber gün rakam azalmaktaasemptomatik bilinmeyen corona tasiyicilari muhakkak vardir tabibu rakamlar tespit edilen,-1,-0.9908040761947632,saglik 
tvde coronavirus sonradi felaket filmleri belgeselleri yayinlanir oldu galiba hadi bakalim corona mi mi cabuk psikolojinizi bozacagiz demek istiyorlar yahu zaten türkiye gündemi tum felaket vahset filmlerine tas çikartiyorken nedir 3 sinif abd filmleri,-1,-0.9983127117156982,kultur 
drfahrettinkoca adam 2014te dünyadaki gizli güçlerin planlarini tek tek açiklamis devlet kati tedbirler almiyor diyordukdevlet farkinda demek türkiye koronavirüs covid19 corona derinplanlar koronagerçegi dünyayiyönetenler suleymansoylu rterdogan,1,0.7460739612579346,siyaset 
türkiye corona virüsü ekonomik çöküsler dolar 723 tl doga felaketleri esnada ben,-1,-0.9985448122024536,ekonomi 
türkiye cumhuriyetinin ilk basbakani kimdir cocukulanbucocuk tlyesaldiri dolarsaltanatiyikiliyor annelergunu anne survivior2020 corona,0,0.5934924483299255,siyaset 
allairdrop enveryan ortak akilla hareket etmeli yazdimülkemizin istikrariher vatandasimizin canmal güvenligi önemlidirchp lilerin darbecilik söylemlerini sen elestirmiyorsunonlar üst aklin taseronluguyla hareket ediyorlarcoronaimf dolara türkiyeye ekonomik tuzakla,1,0.7415164113044739,siyaset 
dünya türkiye cumhuriyeti olarak bundan sonra “saglikli” bir yasam toplu tasimalar uzak kalmaliyiz bisiklet kullanimina halkimiz tesvik edilmeli elektrikli hatlarin çogaltilipm1m2m3 vb günes sisteminin bir alanda kullanimi yayginlastirmalidir corona,-1,-0.6517468690872192,ekonomi 
tffden 6 kulübe geçmis olsun mesaji türkiye futbol federasyonu tff yapilan testler sonucu futbolcu kulüp personellerinde corona virüsüne rastlanan besiktas fenerbahçe mke ankaragücü sancaktepe inegölspor tuzlaspor geçmisdevami tiklayiniz tm…,-1,-0.8007711172103882,spor 
türkiye artik kendi kendine yetebiliyor corona asisi hayvanlar üzerinde deneniyor,-1,-0.8497463464736938,teknoloji 
türkiye’de corona virüsüne yakalananlarin sayisi 137 binin üzerine çikarken yasamini yitirenlerin sayisi 3 bin 739 24 kentte sokaga çikma kisitlamasi uygulaniyor türkiye’deki son gelismeleri aktardik,1,0.6291971206665039,saglik 
bulentuslu1903 türkiye’de lig gs’ye uygun formata sokuluyor öyle böyle yapiyorlar corona zamani bile sasmiyor büyük “basari”,1,0.848430871963501,teknoloji 
survivordiyal0g acun ilicanin aklinizda kalan konsey verdigi herkesin hüngür hüngür agladigi olay türkiyede coronadan ölenlerin sayisi olmali survivor2020 survivor,1,0.7874007225036621,spor 
metinerbasin sayin metiner corona virüs tek türkiye mi var virüs u akparti mi ithal etti misafirlere bir soruver bi zahmet,-1,-0.9955308437347412,teknoloji 
survivor2020 tabelasi 197bin twit atilmis corona sonrasi türkiye net acuna kalacak vurdu yine parayi erenegilmez mehmet yilmaza gerek var gerçekfikrine,-1,-0.9967001080513,spor 
tffden 6 kulübe geçmis olsun mesaji türkiye futbol federasyonu tff yapilan testler sonucu futbolcu kulüp personellerinde corona virüsüne rastlanan besiktas fenerbahçe mke ankaragücü sancaktepe inegölspor tuzlaspor geçmisdevami tiklayiniz tm…,-1,-0.8007711172103882,spor 
türkiye futbol federasyonu bazi futbolcu kulüp personellerinin corona virüsü testi pozitif çikan kulüpler geçmis olsun dileginde bulundu 6 geçmis kulübe mesaji olsun’ tffden,-1,-0.8661710023880005,spor 
türkiyenin büyük üniversitelerinden selcukrektorluk üniversitemiz aldigi bir senato karari bahar dönemi sinavlarini yüzyüze yapma karari almistir 11 marttan beri fedakarliklarla yürüttügümüz corona salgini mücadeleye büyük zarar verecek kararin tashihi elzemdir,-1,-0.978625476360321,siyaset 
artunckocabalkn abi türkiye filyasyon sistemi uygulandigi herhangi bi takimda corona çiktiginda takimin hatta maç yaptigi takimin karantinaya alinmasi mümkün buda baslamis bi ligte büyük kaosa olabilir,-1,-0.9807220101356506,spor 
benimfikrim dünyanin avm ak denize hakim olandinamik genç nüfusu olan bir kaç saat uçusla 2milyar insana ulasilan türkiye cumhuriyeti devleti müthis imkanlar saglayacak corona sonrasi yeni dünya düzeni biraz dünyada olan biteniokuyup sorgulayanlar bunu bilir,1,0.8639366030693054,dunya 
virüs coronavirus corona coronaturkey bir yemek düsünün 10 kisi katiliyor istanbul türkiye yarim saatlik yemegin sonunda boya 10 kisinin hepsinin ellerine 3 kisinin yüzüne bulasmis virüs onun lütfen rehavete kapilmayalim,-1,-0.96872878074646,teknoloji 
gencfatih ufukgunacti demetce mkirikkanat ckayik guneykonyal ülke tarihinin büyük krizi mi su an içinde yasadigimiz nedir büyük bir kriz olmadi türkiyede dolar 7 tlyi geçti 7 kat demek borçtan krizden intiharlar oluyor kendini yakanlar oluyor corona günlerinde kanal istanbul ihalesi açildi ülkede,-1,-0.8175655603408813,ekonomi 
serhatcinici radyomboztepe vekilince uyusturucualkolvb ürünleri kullanim seviyesi akcigerlerinin islevi orani vb seylere bagli hayatta kalma durumu sen oyle birsey söylüyorsun türkiye corona ilacini buldu hastalari iyilestiriyor hayir herulke hemen hemen ayni tedaviyi basta dsö izniyle çinden destek,-1,-0.9142228364944458,saglik 
haciiiiiiiiii sana bir kötü haber umrecilerden hatirlarsan ben söyledigimde dinsizlikle suçlamistin türkiyeye corona virüs suudi arabaistan irandan gelmis,-1,-0.6056109070777893,dunya 
son dakika haberleri bakan koca türkiye’de son24 saatteki corona virüs vaka sayisini açikladi,-1,-0.6228122115135193,teknoloji 
türkiyede corona vakasi bir ken 3 hafta okulu tatil eden suan türkiye genelinde 100 den fazla vaka var online sinavi istemiyorsunuz iste bir terslik yok arkadaslar füuzaktansinavistiyor,1,0.9867647290229797,saglik 
türkiye bir cephede corona bir cephede pkk pyd esed bir cephede hafter iti arkalayanlar bir cephede tl’ye saldiran küresel sermaye savasirken darbe söylemleri türkiye’mi mesgul eden chp kallessin darbecichp,-1,-0.8924529552459717,siyaset 
grafiklerle türkiye’nin ‘corona’ tablosu,1,0.997895359992981,kultur 
haberturktv sayin habertürk corona virüs vakasi türkiye geneli yagmurlar rin yagmasindan kaynakli azalma olduuzun süreli havalarin açik sicak oldugu dönemler vaka dahada artacakdiryetkililerimizin bilgisine sunarim,-1,-0.9820967316627502,saglik 
fatihtezcan 4 kimse unutmasin dünaynin virüsü corona islamin coronasi bae suadiarabia türkiyenin coronasi feto onun usaklaridir alçaklara zerre dahi olsa yancilik yapar aynen onlardanmis muamele görecektir vesselam,0,-0.5177862644195557,siyaset 
corona coronavirus covid19 covid2019 coronavirusupdate turkeytürkiyeerdoganerdoganbahçelicumhur ittifaki kanal 7 tlye saldiri kemal dervis koronasilivride aciltahliye 4kadinisçiyeadalet sevdanoyantutuklansin kazdaglarinaceza europe europeday europeday2020,1,0.7381935119628906,teknoloji 
saglik bakani fahrettin koca türkiyedeki güncel corona virüsü verilerini açikladibugün 50 kisinin hayatini kaybettigini bin 546 yeni vaka görüldügünü duyurdu toplam can kaybi 3 bin 739a toplam vaka sayisi 137 bin 115e yükseldi vaka137115 sokagacikmayasagi evdekal,-1,-0.9912377595901489,saglik 
bakan koca güncel corona verilerini paylasti 09052020 saglik bakani fahrettin koca türkiyedeki güncel corona virüsü verilerini açikladi bakan koca bugün 50 kisinin hayatini kaybettigini belirtirken bin 546 yeni vaka görüldügünü duyurdu,-1,-0.9164999723434448,saglik 
elonue kisir tartismalarla türkiye’yi yine içe kapama projesi yavas yavas devreye sokuluyor oysa türkiye’yi yakindan ilgilendiren libya’da savas alevlendi pompeo corona’ya ragmen haftaya israil’e gidiyor suriye’de yeni olusumlar yeni ittifaklar var dakdenizde hareketlilik var,-1,-0.9359148144721985,dunya 
hikmethocaoglu kisir tartismalarla türkiye’yi yine içe kapama projesi yavas yavas devreye sokuluyor oysa türkiye’yi yakindan ilgilendiren libya’da savas alevlendi pompeo corona’ya ragmen haftaya israil’e gidiyor suriye’de yeni olusumlar yeni ittifaklar var dakdenizde hareketlilik var,-1,-0.9638482928276062,siyaset 
kisir tartismalarla türkiye’yi yine içe kapama projesi yavas yavas devreye sokuluyor oysa türkiye’yi yakindan ilgilendiren libya’da savas alevlendi pompeo corona’ya ragmen haftaya israil’e gidiyor suriye’de yeni olusumlar yeni ittifaklar var dakdenizde hareketlilik var,-1,-0.9231899380683899,dunya 
türkiyede yogun bakim destegine ihtiyaç duyanlarin sayisindaki azalma devam ediyor coronaturkiye corona coronavirüs korona covid19 covid19turkey ankara istanbul heran haberankara sondakika sondakikahaber haberler,1,0.8280834555625916,saglik 
son durum 09052020 corona covid19 türkiye corona coronavirus koronavirus coronaturkiye olumhaberi koronaturkiye,1,0.7591598033905029,teknoloji 
pagrup peki corona süreci bittikten sonra bir akdeniz birligine dogru gidilebilir mi ispanyaitalya türkiye vs,1,0.7710154056549072,dunya 
9 mayis itibari grafiklerle türkiye koronavirüs tablosu evdekal hayatevesigar sondakika koronatürkiye koronavirus yksertelevirusuyayma sokagacikmayasagi covid19 covid corona coronavirus coronatürkiye,1,0.9789444208145142,teknoloji 
9 mayis itibari türkiyede covid19 covid19 coronavirus evdekal hayatevesigar birliktebasaracagiz birlikteyenecegiz yksertelevirusuyayma sondakikahaber sondakika sokagacikmayasagi coronavirus corona fatihterim buketaydin,1,0.9351824522018433,teknoloji 
corona gesede bitti türkiye bitmistir zaten sesiniz çikmaz gene boyd geçmis olsun besiktas im,-1,-0.800561785697937,kultur 
piranna erken seçim mi yoksa nede olsa corona gündemi zayifliyor türkiye atraksiyonsuz yasanabilir bur yer degil,-1,-0.9950522184371948,dunya 
9 mayis itibari türkiye koronavirüs tablosu 4 aktif vaka sayisi iyilesen hasta sayisi vefat sayisi grafikleri evdekal birliktebasaracagiz koronaturkiye koronavirus hayatevesigar sondakika sokagacikmayasagi coronavirus corona,-1,-0.6491389274597168,saglik 
9 mayis itibari türkiye koronavirüs tablosu 3 günlük vaka toplam vaka grafikleri evdekal birliktebasaracagiz koronaturkiye koronavirus hayatevesigar sondakika sokagacikmayasagi coronavirus corona,-1,-0.6375172734260559,saglik 
9 mayis itibari türkiye koronavirüs tablosu 2 genel tablo evdekal birliktebasaracagiz koronaturkiye koronavirus hayatevesigar sondakika sokagacikmayasagi coronavirus corona,1,0.9681082367897034,teknoloji 
9 mayis itibari türkiye koronavirüs tablosu 1 son 10 gün verileri evdekal birliktebasaracagiz koronaturkiye koronavirus hayatevesigar sondakika sokagacikmayasagi coronavirus corona,1,0.9831071496009827,teknoloji 
corona virüs türkiyeye geldiginde fatih terim lig maçlari ertelensin dediginde sirf galatasaray puan kaybetsin besiktas maçinin oynanmasini isteyenler simdilerde tekrar baslamasin trabzonspor sampiyon ilan edilsin taklalar atiyorlar asporcomtr ntvspor,-1,-0.969976007938385,spor 
güne kadar türkiye’de corona virüs nedeniyle 3739 kisi hayatini kaybetti 3739 kisi,-1,-0.9704563617706299,saglik 
saglik bakani fahrettin koca türkiye’deki güncel corona virüsü verilerini açikladi,-1,-0.9816907048225403,saglik 
sabah imf baskani hükümetle görüstüklerini söylemisti kaldi normal imf’e üyeyiz aidat bile ödüyor olabiliriz nedense corona krizi basa çikmak verdikleri dolar bazli yüzde bir faizli krediden faydalanmiyoruz henüz basvurmayan iki ülke rusya türkiye,-1,-0.8824605345726013,ekonomi 
‘corona’ türkiye’de 50 can aldi 1546 yeni vaka var 3 bin 84 kisi iyilesti gtgt sondakika haber sondakikahaber haberler,1,0.7176818251609802,dunya 
akinarin hello the unroll you asked for gokhanocalann 11 mart 2020 türkiye’de ilk corona virüs vakasi gözükmesinden itibaren futbola olan etkilerini… share this if you think its interesting,1,0.8721305131912231,spor 
9 mayis 2020 türkiye koronavirüs vaka ölü sayisi corona sondakika haberler,-1,-0.6523173451423645,saglik 
türkiyede corona virüs kaynakli can kaybi 3739a yükseldi bursabasin araciligiyla,-1,-0.9961646199226379,teknoloji 
türkiye’de corona virüs can kaybi 50,-1,-0.9986377358436584,teknoloji 
corona virüs sebebiyle abdde kisi basi 10000 dolar ödeme yapilacakmis konu baskan trumpa sorulmus baskan trump içiyorsunuz oglum öyle birsey yok türkiyedeki ibnelerin uydurmasi bizdeki issiz sayisi bile 35 milyona dayandi dedi,-1,-0.9934321641921997,ekonomi 
findigi fistigi cevizi olan bir memleketin evlatlayiz yersen birsey olmaz yemezsen corona sende bagisiklik sistemi güçlendirelim immunesystem immunesupport türkiye,1,0.9575721025466919,teknoloji 
corona virüs sebebiyle abdde kisi basi 10000 dolar ödeme yapilacakmis konu baskan trumpa sorulmus baskan trump içiyorsunuz oglum öyle birsey yok türkiyedeki ibnelerin uydurmasi bizdeki issiz sayisi bile 35 milyona dayandi dedi,-1,-0.9934321641921997,ekonomi 
9 mayis türkiye’de corona virüs durumu,0,-0.5885748863220215,teknoloji 
9 mayis koronavirüs tablosu corona virüsü son dakika vaka sayisi koronavirüsten bugün kaç kisi öldü gündem türkiyeneler yapilmis video haber video paysasimi newturkeyinfo araciligiyla,1,0.8261762261390686,teknoloji 
saglik bakani koca türkiyedeki güncel corona virüsü verilerini açikladi,-1,-0.9776185750961304,teknoloji 
enebahir ozgurhashemi dbdevletbahceli ayrica yurtdisinda corona kapip hastaneye alinmayinca türkiyeye yalvarma türkiye petrol ülkesi degil sömürgeci degil üretrse parasi var üretmezse yok,0,0.5283794403076172,siyaset 
vaka137115 türkiyede corona virüs can kaybi 50 artti,-1,-0.9950233101844788,teknoloji 
9 mayis corona virüs vaka can kaybi sayisini bakan koca açikladi türkiye’de son 24 saatte kaç vaka var kaç kisi hayatini kaybetti,-1,-0.9173367619514465,saglik 
‘corona’ türkiye’de 50 can aldi toplam vaka sayisi 137 bin 115’e çikti,-1,-0.9914600253105164,dunya 
9 mayis 2020 türkiye corona virüs rakamlari,-1,-0.9326302409172058,teknoloji 
